fecha,lluvia_mm,temp_max_c,temp_min_c,viento_max_kmh,lluvia_acum_mm,horas_lluvia,temp_prom,mes,año
2024-12-28,7.2,31.25,23.25,10.385547,7.2,11.0,27.25,12,2024
2024-12-29,5.1,31.3,23.7,12.093534,5.1,14.0,27.5,12,2024
2024-12-30,2.0000002,29.55,23.35,11.282711,2.0000002,10.0,26.45,12,2024
2024-12-31,1.7,30.95,23.4,10.4166975,1.7,4.0,27.175,12,2024
2025-01-01,2.8999996,31.75,23.2,11.43248,2.8999996,8.0,27.475,1,2025
2025-01-02,11.200003,31.15,23.15,10.564941,11.200003,12.0,27.15,1,2025
2025-01-03,11.699999,31.95,23.0,10.387107,11.699999,12.0,27.475,1,2025
2025-01-04,12.599999,31.25,23.05,10.538843,12.599999,15.0,27.15,1,2025
2025-01-05,5.5999994,31.45,23.1,10.120099,5.5999994,15.0,27.275002,1,2025
2025-01-06,1.8000001,31.3,23.25,9.92778,1.8000001,10.0,27.275,1,2025
2025-01-07,3.5,32.15,23.8,10.163227,3.5,7.0,27.975,1,2025
2025-01-08,4.3999996,32.4,22.9,12.819235,4.3999996,6.0,27.650002,1,2025
2025-01-09,0.2,32.8,24.0,11.203464,0.2,2.0,28.4,1,2025
2025-01-10,0.0,32.75,23.05,13.089354,0.0,0.0,27.9,1,2025
2025-01-11,0.9,32.45,24.2,9.360001,0.9,2.0,28.325,1,2025
2025-01-12,0.0,33.15,23.65,14.277983,0.0,0.0,28.400002,1,2025
2025-01-13,0.3,32.85,24.45,12.730467,0.3,3.0,28.65,1,2025
2025-01-14,0.0,33.5,23.6,13.584932,0.0,0.0,28.55,1,2025
2025-01-15,0.0,33.15,23.7,15.517629,0.0,0.0,28.425001,1,2025
2025-01-16,0.8000001,33.65,24.15,15.060956,0.8000001,3.0,28.900002,1,2025
2025-01-17,0.0,32.55,23.3,13.110376,0.0,0.0,27.925,1,2025
2025-01-18,0.1,33.45,23.55,14.572221,0.1,1.0,28.5,1,2025
2025-01-19,0.0,33.55,24.1,15.273505,0.0,0.0,28.825,1,2025
2025-01-20,0.1,33.9,23.85,13.723745,0.1,1.0,28.875,1,2025
2025-01-21,0.0,35.2,24.5,14.450535,0.0,0.0,29.85,1,2025
2025-01-22,0.1,35.35,24.1,15.825675,0.1,1.0,29.724998,1,2025
2025-01-23,0.0,35.1,24.6,15.659999,0.0,0.0,29.849998,1,2025
2025-01-24,0.1,35.25,24.8,15.3264475,0.1,1.0,30.025,1,2025
2025-01-25,0.1,35.6,25.4,13.243156,0.1,1.0,30.5,1,2025
2025-01-26,0.0,36.35,24.85,15.861463,0.0,0.0,30.599998,1,2025
2025-01-27,2.1,35.9,25.75,19.627428,2.1,2.0,30.825,1,2025
2025-01-28,0.1,31.95,24.4,12.232057,0.1,1.0,28.175,1,2025
2025-01-29,2.1999998,35.9,25.2,9.867218,2.1999998,3.0,30.550001,1,2025
2025-01-30,0.3,36.4,25.2,14.319901,0.3,2.0,30.800001,1,2025
2025-01-31,4.4,35.85,25.15,19.64558,4.4,3.0,30.5,1,2025
2025-02-01,0.6,35.5,25.65,10.9859,0.6,4.0,30.575,2,2025
2025-02-02,0.0,35.4,24.55,19.60761,0.0,0.0,29.975,2,2025
2025-02-03,0.0,35.65,24.25,18.584509,0.0,0.0,29.95,2,2025
2025-02-04,0.1,36.2,24.75,17.610588,0.1,1.0,30.475,2,2025
2025-02-05,0.70000005,35.1,24.8,15.655861,0.70000005,4.0,29.949999,2,2025
2025-02-06,0.2,34.8,25.35,17.194475,0.2,2.0,30.075,2,2025
2025-02-07,0.3,34.95,24.8,17.58481,0.3,3.0,29.875,2,2025
2025-02-08,0.4,34.05,25.7,13.151091,0.4,3.0,29.875,2,2025
2025-02-09,4.2000003,33.6,23.85,16.418526,4.2000003,6.0,28.724998,2,2025
2025-02-10,1.7000002,33.95,23.65,15.426535,1.7000002,7.0,28.8,2,2025
2025-02-11,1.3000001,35.0,23.3,18.329973,1.3000001,4.0,29.15,2,2025
2025-02-12,14.8,34.65,23.05,14.148046,14.8,7.0,28.85,2,2025
2025-02-13,1.6,34.85,24.6,14.896563,1.6,2.0,29.724998,2,2025
2025-02-14,6.8999996,34.0,23.3,14.14232,6.8999996,7.0,28.65,2,2025
2025-02-15,7.3999996,33.15,22.95,14.935662,7.3999996,11.0,28.050001,2,2025
2025-02-16,6.4999995,34.85,23.4,14.508715,6.4999995,7.0,29.125,2,2025
2025-02-17,9.7,34.6,22.4,15.216123,9.7,6.0,28.5,2,2025
2025-02-18,3.0,33.9,24.1,16.67795,3.0,6.0,29.0,2,2025
2025-02-19,16.2,34.5,23.15,12.245293,16.2,7.0,28.825,2,2025
2025-02-20,8.9000025,33.5,23.4,14.689588,8.9000025,11.0,28.45,2,2025
2025-02-21,4.3,33.4,23.2,15.189484,4.3,5.0,28.300001,2,2025
2025-02-22,4.7999997,34.1,23.85,11.897714,4.7999997,9.0,28.974998,2,2025
2025-02-23,6.6999993,33.8,23.75,13.170786,6.6999993,9.0,28.775,2,2025
2025-02-24,8.299999,33.4,24.25,16.986889,8.299999,11.0,28.825,2,2025
2025-02-25,8.1,31.5,24.15,13.510796,8.1,7.0,27.825,2,2025
2025-02-26,8.4,30.2,25.4,12.015589,8.4,10.0,27.8,2,2025
2025-02-27,4.2000003,34.4,24.15,18.34411,4.2000003,10.0,29.275002,2,2025
2025-02-28,5.1999993,33.25,23.8,15.3095255,5.1999993,6.0,28.525,2,2025
2025-03-01,1.2,33.45,24.25,14.813683,1.2,3.0,28.85,3,2025
2025-03-02,2.8,33.35,24.55,13.88919,2.8,7.0,28.949999,3,2025
2025-03-03,3.2999997,33.1,23.45,18.406704,3.2999997,8.0,28.275,3,2025
2025-03-04,2.8,33.55,23.95,12.172312,2.8,8.0,28.75,3,2025
2025-03-05,4.0,33.95,23.95,16.59225,4.0,8.0,28.95,3,2025
2025-03-06,4.7999997,33.45,23.55,15.338071,4.7999997,9.0,28.5,3,2025
2025-03-07,1.1000001,34.05,23.95,15.934829,1.1000001,8.0,29.0,3,2025
2025-03-08,0.9,35.85,23.7,17.381886,0.9,1.0,29.775,3,2025
2025-03-09,2.0,34.5,24.4,17.54146,2.0,9.0,29.45,3,2025
2025-03-10,1.9000001,34.85,24.15,14.761098,1.9000001,6.0,29.5,3,2025
2025-03-11,1.6,34.65,24.7,19.706507,1.6,6.0,29.675001,3,2025
2025-03-12,0.6,35.6,24.75,18.022486,0.6,4.0,30.175,3,2025
2025-03-13,0.8,34.55,24.9,18.057508,0.8,4.0,29.724998,3,2025
2025-03-14,1.3000001,35.1,25.0,17.349236,1.3000001,5.0,30.05,3,2025
2025-03-15,1.4000001,35.6,23.95,17.81909,1.4000001,5.0,29.775,3,2025
2025-03-16,3.0,34.95,24.75,17.654688,3.0,5.0,29.85,3,2025
2025-03-17,19.5,33.65,24.05,12.815443,19.5,11.0,28.85,3,2025
2025-03-18,10.800001,30.0,24.1,12.886039,10.800001,12.0,27.05,3,2025
2025-03-19,0.9,33.9,24.35,16.909464,0.9,4.0,29.125,3,2025
2025-03-20,7.0000005,35.75,24.35,17.396793,7.0000005,7.0,30.05,3,2025
2025-03-21,5.1,33.9,24.5,12.886039,5.1,8.0,29.2,3,2025
2025-03-22,0.0,36.05,25.3,16.068466,0.0,0.0,30.675,3,2025
2025-03-23,4.7999997,35.3,26.0,20.052032,4.7999997,6.0,30.65,3,2025
2025-03-24,0.7,36.65,25.15,14.588885,0.7,5.0,30.900002,3,2025
2025-03-25,3.1000001,33.5,23.9,15.938896,3.1000001,9.0,28.7,3,2025
2025-03-26,7.4,34.95,24.65,19.080849,7.4,8.0,29.8,3,2025
2025-03-27,6.5,34.7,23.7,16.767075,6.5,7.0,29.2,3,2025
2025-03-28,12.800001,32.8,23.85,13.672893,12.800001,13.0,28.325,3,2025
2025-03-29,5.0,33.55,24.55,10.1902895,5.0,5.0,29.05,3,2025
2025-03-30,14.800001,32.75,23.45,12.241323,14.800001,13.0,28.1,3,2025
2025-03-31,0.2,32.4,24.85,12.872201,0.2,1.0,28.625,3,2025
2025-04-01,6.0,32.65,23.3,12.157663,6.0,7.0,27.975,4,2025
2025-04-02,4.3999996,32.4,23.8,9.693296,4.3999996,11.0,28.1,4,2025
2025-04-03,13.0,32.1,23.85,11.13384,13.0,12.0,27.974998,4,2025
2025-04-04,4.899999,31.85,23.7,8.427383,4.899999,15.0,27.775002,4,2025
2025-04-05,14.0,32.5,23.9,8.427383,14.0,8.0,28.2,4,2025
2025-04-06,7.4999995,33.2,24.45,10.8792095,7.4999995,6.0,28.825,4,2025
2025-04-07,4.9999995,31.8,23.1,11.672275,4.9999995,8.0,27.45,4,2025
2025-04-08,0.5,33.6,23.8,11.931705,0.5,4.0,28.699999,4,2025
2025-04-09,12.700001,33.65,24.45,9.82279,12.700001,12.0,29.050001,4,2025
2025-04-10,3.0,30.55,24.65,10.209348,3.0,12.0,27.599998,4,2025
2025-04-11,23.500004,29.9,24.45,11.700001,23.500004,15.0,27.175,4,2025
2025-04-12,20.2,32.1,23.4,16.848038,20.2,12.0,27.75,4,2025
2025-04-13,6.7999997,32.9,24.55,13.324863,6.7999997,10.0,28.725,4,2025
2025-04-14,4.5,34.7,23.8,13.356437,4.5,2.0,29.25,4,2025
2025-04-15,2.3,35.0,26.15,15.472672,2.3,3.0,30.575,4,2025
2025-04-16,1.4000001,34.8,25.15,17.262178,1.4000001,7.0,29.974998,4,2025
2025-04-17,0.3,35.75,26.35,16.179987,0.3,2.0,31.05,4,2025
2025-04-18,17.8,35.25,25.05,12.245293,17.8,11.0,30.15,4,2025
2025-04-19,36.5,35.5,24.7,13.321216,36.5,10.0,30.1,4,2025
2025-04-20,24.1,33.55,24.8,11.39842,24.1,16.0,29.175,4,2025
2025-04-21,16.400002,31.65,23.8,19.26084,16.400002,10.0,27.724998,4,2025
2025-04-22,13.800001,32.3,22.95,14.761098,13.800001,15.0,27.625,4,2025
2025-04-23,14.200001,31.5,23.7,13.1412325,14.200001,11.0,27.6,4,2025
2025-04-24,1.7,32.4,23.65,12.85205,1.7,4.0,28.025002,4,2025
2025-04-25,24.099998,33.3,23.9,16.237955,24.099998,12.0,28.599998,4,2025
2025-04-26,6.1000004,30.35,24.2,11.265469,6.1000004,10.0,27.275002,4,2025
2025-04-27,13.400001,31.75,23.2,11.9140415,13.400001,10.0,27.475,4,2025
2025-04-28,15.899999,30.75,23.9,10.387107,15.899999,21.0,27.325,4,2025
2025-04-29,28.900005,31.3,23.3,10.957847,28.900005,17.0,27.3,4,2025
2025-04-30,42.4,31.9,23.45,14.04,42.4,18.0,27.675,4,2025
2025-05-01,19.7,30.7,23.75,11.334284,19.7,17.0,27.225,5,2025
2025-05-02,20.6,31.05,23.55,8.574123,20.6,12.0,27.3,5,2025
2025-05-03,16.800001,31.35,23.4,9.867218,16.800001,16.0,27.375,5,2025
2025-05-04,30.2,30.85,23.25,13.324863,30.2,16.0,27.05,5,2025
2025-05-05,43.8,31.05,23.45,11.063778,43.8,18.0,27.25,5,2025
2025-05-06,16.3,30.25,23.3,13.943901,16.3,16.0,26.775,5,2025
2025-05-07,10.5,30.6,23.6,10.285232,10.5,9.0,27.1,5,2025
2025-05-08,6.7,30.3,23.45,9.867218,6.7,7.0,26.875,5,2025
2025-05-09,7.299999,31.85,23.6,9.92778,7.299999,11.0,27.725,5,2025
2025-05-10,0.6,34.0,24.65,12.033103,0.6,3.0,29.325,5,2025
2025-05-11,3.4999998,33.5,24.45,15.244842,3.4999998,6.0,28.975,5,2025
2025-05-12,6.3999996,33.55,24.9,10.656547,6.3999996,6.0,29.224998,5,2025
2025-05-13,25.1,32.8,23.75,15.124284,25.1,12.0,28.275,5,2025
2025-05-14,5.0,32.1,24.8,11.897714,5.0,9.0,28.449999,5,2025
2025-05-15,10.200002,29.8,24.0,11.368535,10.200002,15.0,26.9,5,2025
2025-05-16,23.0,29.95,23.9,12.304682,23.0,18.0,26.925,5,2025
2025-05-17,8.3,31.3,23.6,8.797931,8.3,7.0,27.45,5,2025
2025-05-18,13.799999,30.65,23.2,12.492829,13.799999,17.0,26.925,5,2025
2025-05-19,2.2,31.4,23.6,9.906544,2.2,11.0,27.5,5,2025
2025-05-20,35.9,30.5,23.9,10.223619,35.9,20.0,27.2,5,2025
2025-05-21,18.100002,30.95,24.05,10.30883,18.100002,15.0,27.5,5,2025
2025-05-22,7.6999993,32.85,23.85,10.036512,7.6999993,9.0,28.349998,5,2025
2025-05-23,0.5,33.65,24.05,12.42,0.5,4.0,28.85,5,2025
2025-05-24,9.400001,32.25,25.1,10.3480425,9.400001,9.0,28.675,5,2025
2025-05-25,4.3,31.45,24.25,12.337553,4.3,6.0,27.85,5,2025
2025-05-26,28.099998,30.95,24.5,13.259049,28.099998,16.0,27.725,5,2025
2025-05-27,12.1,31.15,24.4,9.721666,12.1,13.0,27.775,5,2025
2025-05-28,2.6999998,32.7,24.85,12.007498,2.6999998,10.0,28.775002,5,2025
2025-05-29,13.300001,32.9,25.35,12.801531,13.300001,8.0,29.125,5,2025
2025-05-30,14.200001,32.25,24.85,10.626099,14.200001,14.0,28.55,5,2025
2025-05-31,14.299999,30.3,25.05,10.196647,14.299999,15.0,27.675,5,2025
2025-06-01,3.3000002,31.2,24.6,9.600937,3.3000002,13.0,27.900002,6,2025
2025-06-02,10.5,32.0,24.55,8.163749,10.5,5.0,28.275,6,2025
2025-06-03,14.899999,30.9,24.2,11.881363,14.899999,21.0,27.55,6,2025
2025-06-04,6.7000003,31.9,23.8,11.874544,6.7000003,9.0,27.849998,6,2025
2025-06-05,26.799997,30.1,24.05,12.108261,26.799997,13.0,27.075,6,2025
2025-06-06,3.1,31.35,24.25,7.186487,3.1,13.0,27.8,6,2025
2025-06-07,1.3,33.1,23.95,15.048042,1.3,3.0,28.525,6,2025
2025-06-08,21.7,32.25,24.2,14.000713,21.7,15.0,28.225,6,2025
2025-06-09,25.300001,31.75,24.15,10.436895,25.300001,14.0,27.95,6,2025
2025-06-10,15.500001,30.05,24.35,11.995349,15.500001,12.0,27.2,6,2025
2025-06-11,9.1,30.9,23.2,8.452336,9.1,7.0,27.05,6,2025
2025-06-12,23.700003,30.75,23.5,13.040997,23.700003,16.0,27.125,6,2025
2025-06-13,10.4,29.7,23.45,15.175612,10.4,8.0,26.575,6,2025
2025-06-14,5.3,30.55,23.0,10.783487,5.3,7.0,26.775,6,2025
2025-06-15,0.5,32.1,23.0,13.729647,0.5,3.0,27.55,6,2025
2025-06-16,19.8,30.7,23.5,13.272482,19.8,9.0,27.1,6,2025
2025-06-17,1.4000001,30.85,23.55,11.334285,1.4000001,5.0,27.2,6,2025
2025-06-18,0.5,32.95,24.05,9.56713,0.5,3.0,28.5,6,2025
2025-06-19,0.0,33.7,25.0,12.193588,0.0,0.0,29.35,6,2025
2025-06-20,5.2,32.85,24.6,11.032987,5.2,5.0,28.724998,6,2025
2025-06-21,26.500004,31.45,23.7,11.368535,26.500004,11.0,27.575,6,2025
2025-06-22,21.199999,30.2,24.3,16.039202,21.199999,20.0,27.25,6,2025
2025-06-23,14.899998,30.2,23.5,10.03167,14.899998,15.0,26.85,6,2025
2025-06-24,17.6,30.0,23.3,8.654986,17.6,13.0,26.65,6,2025
2025-06-25,4.5,31.3,24.2,8.647496,4.5,12.0,27.75,6,2025
2025-06-26,5.7999997,30.6,23.9,12.081473,5.7999997,7.0,27.25,6,2025
2025-06-27,32.5,31.05,23.25,12.224107,32.5,9.0,27.15,6,2025
2025-06-28,24.7,30.95,23.4,9.867218,24.7,11.0,27.175,6,2025
2025-06-29,5.9999995,31.8,23.3,14.892213,5.9999995,9.0,27.55,6,2025
2025-06-30,8.2,32.6,24.05,14.77755,8.2,7.0,28.324999,6,2025
2025-07-01,10.2,32.05,23.7,14.275713,10.2,9.0,27.875,7,2025
2025-07-02,7.7999997,29.8,24.35,15.552041,7.7999997,9.0,27.075,7,2025
2025-07-03,20.300001,31.75,24.1,15.342294,20.300001,11.0,27.925,7,2025
2025-07-04,32.0,29.2,23.55,13.217443,32.0,17.0,26.375,7,2025
2025-07-05,12.6,29.2,22.8,11.525623,12.6,11.0,26.0,7,2025
2025-07-06,8.2,30.6,23.45,11.555103,8.2,5.0,27.025002,7,2025
2025-07-07,0.1,32.8,23.0,13.184308,0.1,1.0,27.9,7,2025
2025-07-08,9.200002,31.8,23.85,11.48761,9.200002,10.0,27.825,7,2025
2025-07-09,9.9,31.35,23.8,13.896187,9.9,10.0,27.575,7,2025
2025-07-10,13.8,30.45,23.25,11.341428,13.8,13.0,26.85,7,2025
2025-07-11,17.3,30.7,23.9,10.583326,17.3,13.0,27.3,7,2025
2025-07-12,3.1,31.4,23.35,12.13499,3.1,9.0,27.375,7,2025
2025-07-13,2.8000002,31.35,23.7,13.78029,2.8000002,5.0,27.525002,7,2025
2025-07-14,0.4,32.45,23.7,13.110376,0.4,3.0,28.075,7,2025
2025-07-15,2.3,32.3,24.7,8.37532,2.3,5.0,28.5,7,2025
2025-07-16,1.3000001,32.4,24.65,10.316686,1.3000001,7.0,28.525002,7,2025
2025-07-17,0.9000001,32.8,24.25,8.777653,0.9000001,6.0,28.525,7,2025
2025-07-18,0.0,34.25,24.9,11.631956,0.0,0.0,29.575,7,2025
2025-07-19,4.2,33.9,24.05,18.459436,4.2,2.0,28.975,7,2025
2025-07-20,6.3999996,32.65,24.0,13.272482,6.3999996,11.0,28.325,7,2025
2025-07-21,28.600002,31.05,23.45,14.110209,28.600002,10.0,27.25,7,2025
2025-07-22,1.3000001,31.5,24.4,12.136325,1.3000001,8.0,27.95,7,2025
2025-07-23,5.6999993,29.95,24.55,7.823272,5.6999993,11.0,27.25,7,2025
2025-07-24,5.7,31.0,24.3,10.32924,5.7,6.0,27.65,7,2025
2025-07-25,11.3,31.8,24.05,10.825469,11.3,14.0,27.925,7,2025
2025-07-26,21.5,31.6,24.4,12.601285,21.5,10.0,28.0,7,2025
2025-07-27,3.9999998,32.25,24.55,11.48761,3.9999998,10.0,28.4,7,2025
2025-07-28,0.4,32.1,23.9,13.472372,0.4,4.0,28.0,7,2025
2025-07-29,19.6,31.75,23.9,9.9587345,19.6,10.0,27.825,7,2025
2025-07-30,2.9999998,29.05,24.0,10.315115,2.9999998,4.0,26.525,7,2025
2025-07-31,0.4,32.6,24.05,13.237038,0.4,4.0,28.324999,7,2025
2025-08-01,18.1,32.05,23.25,19.500736,18.1,5.0,27.65,8,2025
2025-08-02,5.5,30.7,24.1,10.837435,5.5,6.0,27.400002,8,2025
2025-08-03,8.5,29.65,23.55,9.726664,8.5,10.0,26.599998,8,2025
2025-08-04,15.8,30.7,23.7,13.830749,15.8,12.0,27.2,8,2025
2025-08-05,9.799999,31.45,23.45,9.847496,9.799999,11.0,27.45,8,2025
2025-08-06,27.0,31.4,23.1,13.060857,27.0,12.0,27.25,8,2025
2025-08-07,19.1,31.35,22.75,13.41453,19.1,6.0,27.05,8,2025
2025-08-08,5.8999996,31.15,23.85,9.743304,5.8999996,11.0,27.5,8,2025
2025-08-09,17.300001,30.85,23.0,10.261579,17.300001,13.0,26.925,8,2025
2025-08-10,23.700003,30.2,22.8,10.717182,23.700003,15.0,26.5,8,2025
2025-08-11,18.200003,31.1,23.15,12.033103,18.200003,13.0,27.125,8,2025
2025-08-12,1.0,32.0,23.7,14.681866,1.0,5.0,27.85,8,2025
2025-08-13,20.9,31.65,23.15,11.620809,20.9,12.0,27.4,8,2025
2025-08-14,6.1000004,31.8,23.7,10.360559,6.1000004,4.0,27.75,8,2025
2025-08-15,8.200001,30.25,23.75,15.176678,8.200001,10.0,27.0,8,2025
2025-08-16,8.099999,30.2,23.55,11.103243,8.099999,11.0,26.875,8,2025
2025-08-17,13.700002,30.0,22.85,9.059205,13.700002,15.0,26.425,8,2025
2025-08-18,10.6,30.65,23.5,13.272482,10.6,8.0,27.075,8,2025
2025-08-19,0.0,31.6,24.2,10.390226,0.0,0.0,27.900002,8,2025
2025-08-20,9.000001,31.6,24.4,14.827893,9.000001,10.0,28.0,8,2025
2025-08-21,8.700001,31.35,23.55,15.62686,8.700001,7.0,27.45,8,2025
2025-08-22,11.9,31.95,23.95,13.954354,11.9,14.0,27.95,8,2025
2025-08-23,6.2,31.95,23.65,9.387651,6.2,5.0,27.8,8,2025
2025-08-24,0.5,32.5,23.45,15.602999,0.5,5.0,27.975,8,2025
2025-08-25,12.400001,31.9,23.7,12.835653,12.400001,7.0,27.8,8,2025
2025-08-26,10.800001,32.9,23.85,12.337553,10.800001,5.0,28.375,8,2025
2025-08-27,8.8,32.35,23.65,11.103243,8.8,16.0,28.0,8,2025
2025-08-28,20.500002,32.6,23.55,13.78029,20.500002,4.0,28.074999,8,2025
2025-08-29,6.8,32.65,24.0,13.089354,6.8,6.0,28.325,8,2025
2025-08-30,0.8000001,32.0,25.45,13.8049555,0.8000001,6.0,28.725,8,2025
2025-08-31,21.8,31.15,24.8,11.874544,21.8,10.0,27.974998,8,2025
2025-09-01,6.2999997,31.5,23.75,14.118243,6.2999997,10.0,27.625,9,2025
2025-09-02,7.9999995,31.9,23.4,10.97262,7.9999995,12.0,27.65,9,2025
2025-09-03,3.8999999,31.65,23.1,13.466357,3.8999999,4.0,27.375,9,2025
2025-09-04,18.000002,31.3,23.4,12.283599,18.000002,10.0,27.349998,9,2025
2025-09-05,29.0,31.15,23.5,10.874741,29.0,15.0,27.325,9,2025
2025-09-06,5.2999997,30.0,24.15,12.88981,5.2999997,15.0,27.075,9,2025
2025-09-07,3.5,30.95,23.15,13.690654,3.5,6.0,27.05,9,2025
2025-09-08,0.6,28.5,23.25,12.204212,0.6,4.0,25.875,9,2025
2025-09-09,1.4000001,32.7,23.6,14.169785,1.4000001,9.0,28.150002,9,2025
2025-09-10,15.8,32.05,24.65,11.384199,15.8,3.0,28.349998,9,2025
2025-09-11,3.3000002,32.7,24.1,12.134992,3.3000002,2.0,28.400002,9,2025
2025-09-12,9.9,30.5,23.85,10.495713,9.9,5.0,27.175,9,2025
2025-09-13,14.500001,30.9,24.2,10.534229,14.500001,11.0,27.55,9,2025
2025-09-14,13.7,31.5,23.45,12.330985,13.7,5.0,27.475,9,2025
2025-09-15,27.400003,31.95,23.5,12.992459,27.400003,10.0,27.725,9,2025
2025-09-16,5.9999995,30.55,23.65,14.410121,5.9999995,12.0,27.099998,9,2025
2025-09-17,3.2,31.55,24.7,12.410866,3.2,2.0,28.125,9,2025
2025-09-18,15.7,29.85,23.5,9.387651,15.7,14.0,26.675,9,2025
2025-09-19,5.4999995,31.15,23.15,17.604147,5.4999995,7.0,27.15,9,2025
2025-09-20,0.2,32.8,23.4,14.221139,0.2,2.0,28.099998,9,2025
2025-09-21,23.900002,31.85,23.35,13.203954,23.900002,11.0,27.6,9,2025
2025-09-22,3.8999999,31.85,24.25,10.436895,3.8999999,5.0,28.05,9,2025
2025-09-23,1.6999999,32.7,24.45,12.682018,1.6999999,4.0,28.575,9,2025
2025-09-24,12.700001,33.75,24.0,13.1041975,12.700001,13.0,28.875,9,2025
2025-09-25,7.5,32.2,24.95,10.210936,7.5,5.0,28.575,9,2025
2025-09-26,6.9999995,30.8,24.85,13.021106,6.9999995,8.0,27.825,9,2025
2025-09-27,0.1,32.6,23.45,11.328566,0.1,1.0,28.025,9,2025
2025-09-28,5.6000004,32.85,24.1,13.210087,5.6000004,6.0,28.474998,9,2025
2025-09-29,1.4,32.75,24.65,12.145665,1.4,6.0,28.7,9,2025
2025-09-30,8.9,31.65,23.7,13.874019,8.9,14.0,27.675,9,2025
2025-10-01,16.600002,30.9,23.85,8.707238,16.600002,18.0,27.375,10,2025
2025-10-02,2.0,31.55,24.6,10.874741,2.0,7.0,28.075,10,2025
2025-10-03,1.9,31.6,24.25,10.441551,1.9,7.0,27.925,10,2025
2025-10-04,0.2,30.9,24.4,12.71901,0.2,2.0,27.65,10,2025
2025-10-05,1.0,32.95,23.9,12.061343,1.0,3.0,28.425,10,2025
2025-10-06,4.2,31.3,24.3,9.396275,4.2,8.0,27.8,10,2025
2025-10-07,0.70000005,33.35,24.1,14.33347,0.70000005,3.0,28.724998,10,2025
2025-10-08,16.1,31.75,23.55,10.32924,16.1,13.0,27.65,10,2025
2025-10-09,23.1,31.75,23.85,12.081473,23.1,10.0,27.8,10,2025
2025-10-10,0.9,30.15,23.75,11.511559,0.9,5.0,26.95,10,2025
2025-10-11,0.4,30.8,24.1,15.430736,0.4,4.0,27.45,10,2025
2025-10-12,3.1,31.25,24.85,12.483748,3.1,5.0,28.05,10,2025
2025-10-13,3.1,31.05,23.8,13.543131,3.1,3.0,27.425,10,2025
2025-10-14,12.900001,31.8,24.45,12.399113,12.900001,12.0,28.125,10,2025
2025-10-15,21.800001,29.6,23.7,9.741642,21.800001,11.0,26.650002,10,2025
2025-10-16,10.700001,29.0,23.55,6.8612823,10.700001,6.0,26.275,10,2025
2025-10-17,0.3,31.4,23.45,11.9140415,0.3,3.0,27.425,10,2025
2025-10-18,5.3,32.3,24.3,10.626099,5.3,10.0,28.3,10,2025
2025-10-19,19.300001,33.4,24.15,14.664202,19.300001,11.0,28.775002,10,2025
2025-10-20,24.4,31.25,23.9,10.075177,24.4,15.0,27.575,10,2025
2025-10-21,15.9,31.5,24.4,12.503199,15.9,13.0,27.95,10,2025
2025-10-22,0.5,31.15,24.3,12.189602,0.5,4.0,27.724998,10,2025
2025-10-23,17.4,32.6,24.65,10.587917,17.4,6.0,28.625,10,2025
2025-10-24,5.0,32.5,24.75,15.881875,5.0,6.0,28.625,10,2025
2025-10-25,0.0,32.9,24.6,14.044615,0.0,0.0,28.75,10,2025
2025-10-26,13.500001,33.55,23.9,13.684735,13.500001,7.0,28.724998,10,2025
2025-10-27,4.2,29.2,24.95,13.709573,4.2,13.0,27.075,10,2025
2025-10-28,12.9,31.85,24.95,12.313894,12.9,6.0,28.400002,10,2025
2025-10-29,11.1,32.05,24.1,9.600937,11.1,7.0,28.075,10,2025
2025-10-30,1.7,30.0,24.5,13.276144,1.7,9.0,27.25,10,2025
2025-10-31,4.6999993,30.45,24.4,12.156331,4.6999993,12.0,27.425,10,2025
2025-11-01,6.5,32.05,24.35,14.292725,6.5,11.0,28.2,11,2025
2025-11-02,11.200001,30.65,24.3,12.241323,11.200001,10.0,27.474998,11,2025
2025-11-03,2.1,30.95,24.35,13.8049555,2.1,4.0,27.650002,11,2025
2025-11-04,15.800001,32.0,24.6,10.908951,15.800001,6.0,28.3,11,2025
2025-11-05,3.3,31.95,24.0,12.815443,3.3,6.0,27.975,11,2025
2025-11-06,0.2,31.95,24.15,8.139901,0.2,2.0,28.05,11,2025
2025-11-07,12.100001,32.25,23.9,13.5012,12.100001,10.0,28.075,11,2025
2025-11-08,5.3999996,33.95,23.8,10.086427,5.3999996,6.0,28.875,11,2025
2025-11-09,3.2,35.0,25.55,10.587917,3.2,4.0,30.275,11,2025
2025-11-10,27.300001,32.35,25.45,16.986889,27.300001,15.0,28.9,11,2025
2025-11-11,14.800001,30.7,24.55,14.24163,14.800001,8.0,27.625,11,2025
2025-11-12,4.899999,32.85,24.1,12.303366,4.899999,12.0,28.474998,11,2025
2025-11-13,12.299999,32.25,23.8,10.609316,12.299999,12.0,28.025,11,2025
2025-11-14,2.7999995,32.9,23.75,14.148046,2.7999995,10.0,28.325,11,2025
2025-11-15,16.000002,31.7,23.85,19.92479,16.000002,13.0,27.775002,11,2025
2025-11-16,14.8,31.5,24.0,15.426535,14.8,9.0,27.75,11,2025
2025-11-17,2.8,31.3,24.0,12.9625,2.8,10.0,27.65,11,2025
2025-11-18,4.7,30.6,24.2,11.844492,4.7,14.0,27.400002,11,2025
2025-11-19,1.8000001,31.6,23.95,12.71901,1.8000001,9.0,27.775002,11,2025
